RoiNumber,ADCtime,RunTime,InhibitTime,InhibitTimeDiff,VolumeAnalyzed,IsZeroRoi,RoiHeight,RoiWidth,RoiX,RoiY
2,14.4020703,14.425616319444444,0.07463324652777778,0.07463324652777778,0.059795762803819444,0,52,80,812,654
3,14.8911825,14.915772569444444,0.16225911458333336,0.08762586805555558,0.06147297272858796,0,52,64,820,670
4,15.0051022,15.033465711805556,0.25361328125,0.09135416666666663,0.061582718460648146,0,52,72,820,534
5,15.098647,15.122601996527774,0.3396419270833333,0.0860286458333333,0.0615956669560185,1,0,0,0,0
6,15.210982199999998,15.232374131944445,0.4234809027777778,0.08383897569444448,0.06170372178819445,0,52,72,796,702
7,15.296462699999998,15.317413194444445,0.5069965277777778,0.08351562500000004,0.061710069444444446,0,44,72,804,646
8,15.4058284,15.42833984375,0.5918815104166667,0.08488498263888888,0.06181857638888889,0,52,120,820,254
9,15.49355,15.515206163194444,0.6756271701388888,0.08374565972222214,0.061831579137731484,0,52,72,812,374
10,15.592023800000002,15.6146484375,0.7603559027777778,0.08472873263888892,0.061892885561342585,0,52,72,772,782
11,15.7066691,15.727747395833333,0.8436067708333334,0.0832508680555556,0.06201725260416667,0,52,80,788,718
12,15.800742800000002,15.821612413194444,0.9274457465277778,0.08383897569444443,0.06205902777777778,0,52,72,804,702
13,15.924612,15.948791232638891,1.0137326388888892,0.08628689236111142,0.06222941080729168,0,52,64,812,574
14,16.0224392,16.042578125,1.0967100694444445,0.08297743055555529,0.062274450231481475,1,0,0,0,0
15,16.107148600000002,16.130078125,1.1812651909722225,0.084555121527778,0.062286720558449075,0,44,72,796,702
16,16.3319978,16.35521050347222,1.2669835069444444,0.0857183159722219,0.0628676124855324,0,52,72,772,718
17,16.433769400000006,16.456924913194445,1.3542469618055557,0.08726345486111131,0.06292782479745371,0,52,64,788,734
18,16.5791394,16.60259765625,1.4391796875,0.08493272569444432,0.06318090820312501,0,60,80,804,630
19,16.6895111,16.711462673611113,1.5233181423611108,0.08413845486111082,0.063283935546875,0,52,64,812,438
20,16.818998699999998,16.841061197916666,1.6077560763888892,0.08443793402777833,0.06347210467303241,0,44,72,812,542
21,16.942987300000002,16.96503472222222,1.6922113715277778,0.08445529513888861,0.06363676396122685,0,52,88,780,638
22,17.0904782,17.113350694444446,1.7773198784722222,0.08510850694444438,0.06390012839988427,0,44,72,796,590
23,17.2366979,17.259652777777774,1.8622417534722224,0.08492187500000026,0.0641558792679398,0,44,72,812,614
24,17.3343165,17.3570703125,1.9481987847222224,0.08595703124999998,0.06420363136574074,0,44,72,796,622
25,17.425715800000006,17.448526475694443,2.0314865451388893,0.08328776041666686,0.0642376663773148,0,52,72,796,678
26,17.5152645,17.53814019097222,2.116497395833333,0.0850108506944438,0.06425684497974536,0,44,72,820,342
27,17.655353299999994,17.67831814236111,2.201551649305556,0.08505425347222273,0.06448652705439814,0,52,64,820,654
28,17.7814908,17.80328342013889,2.2861458333333333,0.08459418402777752,0.06465473994502316,0,52,72,828,270
29,17.8732866,17.895208333333333,2.3704861111111106,0.0843402777777773,0.0646863425925926,1,0,0,0,0
30,17.9583992,17.980657552083333,2.454381510416667,0.08389539930555623,0.06469281684027778,0,44,72,820,406
31,18.0427502,18.064375,2.5372048611111118,0.08282335069444491,0.06469654224537036,0,52,72,836,302
32,18.160301500000006,18.181436631944443,2.6206705729166666,0.08346571180555484,0.06483652524594907,0,44,72,796,758
33,18.2880561,18.312170138888884,2.7075520833333333,0.0868815104166667,0.06501924189814813,0,44,80,788,638
34,18.408243399999996,18.429427083333334,2.7921744791666665,0.0846223958333332,0.06515521918402778,0,52,72,820,334
35,18.5212,18.543383246527775,2.8763433159722216,0.08416883680555509,0.06527933304398147,1,0,0,0,0
36,18.6099866,18.632484809027773,2.96056640625,0.0842230902777783,0.06529966001157406,0,44,72,828,550
