RoiNumber,ADCtime,RunTime,InhibitTime,InhibitTimeDiff,VolumeAnalyzed,IsZeroRoi,RoiHeight,RoiWidth,RoiX,RoiY
2,8.3342855,8.358070746527778,0.07478515625,0.07478515625,0.034513689959490744,0,52,64,948,470
3,9.996192,10.018856336805557,0.1597287326388889,0.0849435763888889,0.04107969835069445,0,44,88,924,438
4,10.3709075,10.395828993055558,0.24752387152777774,0.08779513888888885,0.04228460467303242,0,52,80,924,366
5,10.6669069,10.689001736111113,0.3318012152777778,0.08427734375000004,0.043155002170138894,0,52,80,924,574
6,10.8586802,10.883246527777779,0.4184223090277778,0.08662109374999999,0.04360343424479167,0,52,72,924,646
7,10.971401199999999,10.997801649305556,0.5072743055555555,0.08885199652777775,0.04371053059895834,0,60,80,924,518
8,11.06048,11.080401475694444,0.5882291666666667,0.08095486111111116,0.043717384620949075,0,52,88,916,678
9,11.1861183,11.210755208333332,0.6744813368055556,0.08625217013888886,0.043901141131365735,0,60,80,932,366
10,11.295332,11.320006510416668,0.7627083333333333,0.08822699652777777,0.0439887424045139,0,52,72,932,358
11,11.417282400000001,11.443637152777775,0.85404296875,0.09133463541666664,0.04412330910011573,1,0,0,0,0
12,11.5964687,11.6198046875,0.9411371527777778,0.0870941840277778,0.0444944480613426,0,52,72,932,462
13,11.6961319,11.7180078125,1.0248090277777775,0.08367187499999973,0.044554994936342594,0,60,80,924,638
14,11.8045158,11.828752170138891,1.1112326388888891,0.08642361111111163,0.04465633138020834,0,52,80,924,278
15,11.913827900000001,11.93640625,1.195815972222222,0.08458333333333279,0.044752459490740734,0,52,88,908,326
16,12.0355439,12.058187934027776,1.2803559027777778,0.08453993055555586,0.04490763346354166,0,52,80,924,438
17,12.1750578,12.199001736111109,1.367456597222222,0.08710069444444413,0.04513143807870369,0,52,80,908,350
18,12.3362265,12.359520399305556,1.4529839409722225,0.0855273437500006,0.04544390190972222,0,60,72,924,438
19,12.490597300000001,12.514411892361109,1.5390950520833333,0.0861111111111108,0.045730486834490734,0,60,80,924,646
20,12.658446699999999,12.681688368055555,1.6262326388888888,0.0871375868055555,0.04606439887152778,0,52,80,916,398
21,12.7474237,12.772515190972221,1.7129665798611111,0.08673394097222231,0.04608145254629629,0,60,80,924,646
22,12.8778912,12.902235243055555,1.8000390625,0.08707248263888889,0.046259150752314813,0,52,80,900,270
23,12.9832819,13.004533420138891,1.8835915798611111,0.08355251736111113,0.04633725766782408,0,52,72,916,246
24,13.0907985,13.111985677083334,1.9670247395833331,0.08343315972222198,0.046437337239583334,0,52,72,932,406
25,13.2252465,13.249546440972226,2.0533702256944446,0.08634548611111148,0.046650734230324085,0,52,80,932,758
26,13.330300199999998,13.352575954861114,2.1378624131944446,0.08449218749999998,0.04672797309027779,0,52,72,948,550
27,13.442324900000001,13.465078125,2.2216384548611106,0.08377604166666597,0.04684766529224537,0,52,80,924,854
28,13.5375745,13.559641927083335,2.305872395833333,0.08423394097222259,0.04689070638020834,0,52,80,924,910
29,13.677409400000002,13.700099826388891,2.3910329861111106,0.08516059027777745,0.047121111834490755,0,52,80,940,758
30,13.7744236,13.796768663194444,2.475106336805556,0.08407335069444555,0.047173593026620365,0,52,80,924,526
31,13.8609948,13.883129340277776,2.5584765625,0.08337022569444397,0.04718605324074073,0,68,72,948,806
32,13.952753099999999,13.974618055555556,2.6420290798611106,0.08355251736111047,0.04721912073206019,0,44,80,940,606
33,14.049112599999999,14.072992621527776,2.728064236111111,0.08603515625000036,0.0472705349392361,0,52,88,940,822
34,14.161753400000002,14.186419270833332,2.816325954861111,0.0882617187500001,0.047375388816550915,0,44,80,948,910
35,14.264719199999998,14.288309461805556,2.902473958333333,0.08614800347222218,0.047440981264467594,0,52,80,916,334
36,14.3982634,14.421163194444444,2.9887413194444443,0.08626736111111111,0.04763509114583333,0,52,80,924,422
37,14.5325293,14.555679253472224,3.074405381944445,0.08566406250000069,0.047838641131365746,0,60,80,940,870
38,14.6288323,14.652026909722224,3.160442708333333,0.08603732638888806,0.04788160083912038,0,52,80,964,798
39,14.747508499999999,14.770540364583333,3.245345052083333,0.08490234375000005,0.048021647135416665,0,60,72,948,662
40,14.8578586,14.882332899305556,3.3330598958333333,0.08771484375000016,0.04812197084780093,0,52,80,916,254
41,14.9800983,15.003526475694445,3.417938368055556,0.08487847222222289,0.0482732837818287,0,60,80,932,854
42,15.065924300000002,15.087398003472224,3.500674913194445,0.08273654513888884,0.04827801287615741,0,52,88,924,534
43,15.2038315,15.228038194444444,3.5876671006944445,0.08699218749999948,0.04850154622395833,0,44,80,924,478
44,15.4173027,15.441480034722224,3.674587673611111,0.08692057291666666,0.0490287181712963,0,60,80,964,678
45,15.5103533,15.531334635416664,3.757801649305556,0.083213975694445,0.04905638744212962,0,44,80,932,542
46,15.6956093,15.71953125,3.843331163194444,0.08552951388888763,0.04948416702835648,0,68,72,940,718
47,15.803030900000001,15.829303385416667,3.9315082465277778,0.08817708333333396,0.049574146412037036,0,60,88,932,702
48,15.9186503,15.94125,4.015208333333334,0.08370008680555596,0.049691840277777774,0,52,96,916,542
49,16.0134444,16.041994357638885,4.105557725694443,0.09034939236110962,0.04973515263310184,0,52,80,916,278
50,16.115434099999998,16.136037326388887,4.188528645833333,0.08297092013888996,0.049781286168981476,0,52,80,924,470
51,16.1997618,16.221163194444443,4.270681423611111,0.08215277777777796,0.04979367404513888,0,60,80,916,950
52,16.3165995,16.33954644097222,4.35630859375,0.08562717013888843,0.04993015769675925,0,52,80,932,662
53,16.424654500000003,16.44785590277778,4.441226128472223,0.08491753472222374,0.05002762405960648,0,52,80,924,582
54,16.517950099999997,16.537072482638887,4.52140625,0.08018012152777665,0.0500652759693287,0,52,72,924,350
55,16.729213599999998,16.752936197916668,4.6063368055555545,0.0849305555555544,0.05061083080150464,0,52,72,940,510
56,16.8200735,16.843023003472222,4.691078559027779,0.08474175347222435,0.050633101851851846,0,52,72,932,390
57,16.9056251,16.927821180555554,4.774956597222221,0.08387803819444262,0.050636935763888884,0,60,72,932,366
58,17.018938100000003,17.04242404513889,4.861499565972221,0.0865429687499999,0.05075385199652779,0,52,72,940,622
59,17.1815604,17.205164930555554,4.947708333333333,0.0862087673611116,0.05107273582175926,0,52,80,916,534
60,17.272073199999998,17.293786892361116,5.031610243055557,0.08390190972222378,0.05109240270543983,0,52,80,924,446
61,17.4158283,17.437335069444444,5.1156141493055545,0.08400390624999776,0.051340503833912046,0,52,80,924,278
62,17.5024451,17.525440538194445,5.201078559027779,0.08546440972222413,0.05135150824652778,0,52,80,916,310
63,17.5938299,17.615201822916667,5.28396484375,0.08288628472222115,0.051380154079861115,0,52,80,932,918
64,17.729328300000006,17.751890190972222,5.36890625,0.08494140625000046,0.051595766420717594,0,52,80,940,782
65,17.828611300000006,17.848148871527773,5.452317708333332,0.08341145833333208,0.05164929651331017,0,60,72,956,894
66,17.9331174,17.955950520833333,5.535635850694446,0.08331814236111335,0.0517513111255787,0,52,80,924,366
67,18.0221664,18.044895833333328,5.620262586805557,0.08462673611111171,0.05176930519386571,0,52,80,924,278
68,18.1840097,18.207009548611108,5.7048567708333335,0.08459418402777619,0.052092303240740725,0,44,80,924,358
