RoiNumber,ADCtime,RunTime,InhibitTime,InhibitTimeDiff,VolumeAnalyzed,IsZeroRoi,RoiHeight,RoiWidth,RoiX,RoiY
2,8.685689100000001,8.7086328125,0.0740256076388889,0.0740256076388889,0.035977530020254625,0,52,72,948,494
3,9.359959,9.383871527777778,0.16078993055555554,0.08676432291666665,0.03842950665509259,0,60,80,940,510
4,10.4648294,10.487688802083332,0.2476931423611111,0.08690321180555555,0.04266664858217592,0,52,80,940,462
5,10.7026256,10.725881076388891,0.33394097222222224,0.08624782986111115,0.043299750434027784,0,44,80,932,510
6,10.7900219,10.813357204861115,0.4193250868055556,0.08538411458333334,0.04330846715856483,0,52,80,932,422
7,10.8873963,10.91123046875,0.506328125,0.08700303819444444,0.043353759765625006,0,52,80,924,398
8,10.9783181,10.999986979166666,0.5914453125,0.08511718749999997,0.04336892361111111,0,44,80,924,310
9,11.064515299999998,11.087124565972225,0.6761740451388889,0.08472873263888892,0.04337896050347223,0,52,80,932,574
10,11.1555485,11.176970486111115,0.7601041666666667,0.08393012152777779,0.04340360966435187,0,44,80,916,278
11,11.2384023,11.260926649305556,0.8432204861111111,0.08311631944444442,0.04340710901331019,0,44,72,924,238
12,11.3312642,11.35541015625,0.9299674479166666,0.08674696180555552,0.043439344618055556,0,44,72,924,350
13,11.4184341,11.440512152777776,1.0138433159722222,0.08387586805555558,0.04344445348668981,0,52,64,932,358
14,11.5261383,11.548192274305556,1.0965950520833334,0.0827517361111112,0.04354832175925926,0,52,88,932,822
15,11.6313984,11.653268229166667,1.1806879340277778,0.08409288194444442,0.04363575122974537,0,52,88,908,398
16,11.7469453,11.769498697916667,1.2650759548611108,0.08438802083333297,0.04376842809606482,0,52,80,916,350
17,11.8992875,11.924045138888891,1.3526801215277775,0.0876041666666667,0.04404735423900464,0,52,80,948,686
18,12.0323539,12.056069878472224,1.438359375,0.0856792534722226,0.04424046043113427,0,44,72,924,374
19,12.2549977,12.279476996527777,1.526117621527778,0.08775824652777797,0.04480566406249999,0,44,72,932,390
20,12.3675534,12.389036458333333,1.6111328125,0.08501519097222188,0.04490793185763889,0,52,80,940,870
21,12.4656605,12.493192274305557,1.7018033854166668,0.0906705729166668,0.04496412037037037,0,52,80,932,710
22,12.6254395,12.647517361111115,1.7857269965277778,0.08392361111111102,0.04525745985243057,0,60,80,924,406
23,12.7160604,12.738268229166666,1.869663628472222,0.08393663194444412,0.04528585250289351,0,52,80,924,318
24,12.8100465,12.832888454861115,1.9537152777777775,0.08405164930555564,0.04532988823784724,0,52,72,924,270
25,12.940683400000001,12.963454861111114,2.0380924479166667,0.08437717013888912,0.045522343388310196,0,52,72,932,486
26,13.0367625,13.058517795138886,2.122586805555556,0.08449435763888946,0.045566379123263875,0,60,80,932,750
27,13.1721613,13.194709201388891,2.2071592881944446,0.0845724826388885,0.04578145797164353,0,52,64,940,438
28,13.265038699999998,13.287484809027774,2.292102864583333,0.08494357638888816,0.045814091435185174,0,52,80,932,902
29,13.3819902,13.406859809027774,2.3786697048611107,0.08656684027777795,0.04595079210069443,0,52,80,956,790
30,13.4702791,13.4933203125,2.463328993055556,0.08465928819444546,0.04595829716435185,0,60,72,940,774
31,13.592928400000002,13.616794704861109,2.549227430555556,0.08589843749999959,0.046114863642939805,0,44,72,932,310
32,13.7352066,13.758958333333334,2.6358051215277776,0.08657769097222179,0.046346471715856485,0,60,80,932,734
33,13.834283800000001,13.857085503472224,2.7210959201388887,0.08529079861111111,0.04639995659722222,0,44,80,916,318
34,13.9306696,13.953025173611113,2.804689670138889,0.08359375000000036,0.04645139793113427,0,52,72,932,278
35,14.034994199999998,14.056430121527775,2.887740885416666,0.08305121527777715,0.04653620515046296,0,52,80,908,478
36,14.178198199999999,14.202261284722226,2.9740776909722224,0.08633680555555623,0.04678409830729168,0,44,80,940,366
37,14.28265,14.303860677083335,3.057580295138889,0.08350260416666666,0.04685950159143519,0,52,72,940,430
38,14.3888043,14.409650607638891,3.1407139756944447,0.08313368055555559,0.04695390263310186,0,60,72,932,766
39,14.4721588,14.495442708333336,3.2257183159722222,0.08500434027777759,0.0469571849681713,0,52,72,948,598
40,14.6143074,14.637367621527776,3.311447482638889,0.08572916666666686,0.047191333912037024,0,52,88,924,614
41,14.705365100000002,14.727326388888885,3.397180989583333,0.08573350694444404,0.04720893916377313,0,52,72,940,398
42,14.7900552,14.812350260416665,3.4811762152777783,0.08399522569444517,0.047213225188078696,0,52,72,924,366
43,14.8773343,14.899748263888887,3.5653450520833334,0.08416883680555509,0.047226680049189805,0,52,80,924,278
44,14.9884231,15.01021484375,3.652747395833333,0.08740234374999956,0.04732278103298611,0,52,72,932,286
45,15.0835602,15.106677517361113,3.7380338541666656,0.0852864583333326,0.04736934859664353,0,52,80,932,790
46,15.1944921,15.217634548611109,3.823185763888889,0.08515190972222353,0.047476869936342585,0,52,72,924,342
47,15.2805154,15.303049045138891,3.9084505208333336,0.08526475694444446,0.04747749385127316,0,52,80,940,302
48,15.4247654,15.448645833333336,3.9929144965277783,0.08446397569444475,0.04773221390335649,0,52,80,932,350
49,15.5459546,15.569207899305557,4.078973524305557,0.08605902777777841,0.0478759765625,0,60,72,948,614
50,15.7018456,15.724895833333333,4.163782552083333,0.08480902777777644,0.048171305338541665,0,52,80,900,286
51,15.8280481,15.849542100694444,4.248415798611111,0.08463324652777793,0.048338026258680555,0,52,72,948,454
52,15.925009,15.948111979166667,4.333786892361111,0.08537109375000007,0.04839302119502315,0,52,72,956,822
53,16.059341399999997,16.08226345486111,4.418049045138889,0.08426215277777782,0.04860089337384258,0,60,80,956,758
54,16.162731,16.185677083333335,4.502890625,0.08484157986111107,0.048678276909722235,0,52,96,908,558
55,16.259554,16.281072048611108,4.586759982638889,0.08386935763888914,0.04872630027488425,0,44,88,932,590
56,16.381872899999998,16.403953993055556,4.6722569444444435,0.08549696180555433,0.04888207103587963,0,60,88,916,542
57,16.5026909,16.526968315972226,4.758741319444446,0.08648437500000217,0.04903427915219908,0,44,80,932,358
58,16.654610199999997,16.678159722222222,4.845065104166666,0.08632378472222069,0.04930456090856482,0,52,80,932,638
59,16.756803,16.778899739583334,4.928843315972221,0.083778211805555,0.049375235098379634,0,52,72,932,406
60,16.874691199999997,16.896818576388892,5.0141362847222215,0.08529296875000014,0.04951117621527779,0,44,80,940,790
61,16.9658282,16.986974826388884,5.097606336805557,0.08347005208333513,0.049539035373263866,0,52,80,948,766
62,17.069483499999997,17.091751302083335,5.1809765625,0.08337022569444308,0.04962822808159723,0,60,72,956,838
63,17.177879700000002,17.199014756944443,5.2649544270833335,0.08397786458333378,0.04972525137442129,0,44,80,932,630
64,17.3379159,17.360475260416667,5.350171440972222,0.08521701388888836,0.05004293258101852,0,52,80,940,742
65,17.4259926,17.447975260416666,5.433717447916668,0.08354600694444603,0.05005940755208333,0,52,80,932,542
66,17.5136452,17.536733940972226,5.518745659722222,0.08502821180555387,0.05007495117187502,0,52,88,924,830
67,17.603601299999994,17.626265190972227,5.603279079861112,0.08453342013889031,0.050095775462962976,0,52,80,924,598
68,17.746653900000005,17.769967447916667,5.689142795138888,0.08586371527777636,0.050336769386574075,0,52,88,908,246
69,17.912452000000005,17.934733072916668,5.774789496527778,0.08564670138888975,0.05066643156828705,0,44,72,948,558
70,18.0149173,18.03755859375,5.8590668402777775,0.08427734374999929,0.05074371563946759,0,52,72,924,334
71,18.204823,18.22955295138889,5.946610243055557,0.08754340277777928,0.05117892795138889,0,44,80,924,662
72,18.372925600000002,18.39609592013889,6.032565104166666,0.08595486111110962,0.0515147117332176,0,44,80,932,494
73,18.495489300000006,18.519071180555557,6.119787326388888,0.08722222222222165,0.05166368272569445,0,52,80,924,438
74,18.6225342,18.647608506944444,6.2076193576388885,0.0878320312500005,0.05183328812210648,0,52,88,916,358
75,18.7756079,18.799173177083333,6.293168402777778,0.08554904513888939,0.05210835322627315,0,52,72,964,774
76,18.866516,18.885770399305557,6.374685329861111,0.08151692708333336,0.052129521122685187,0,52,88,916,262
77,18.955139399999997,18.976480034722226,6.4562803819444445,0.08159505208333329,0.05216749855324075,0,44,80,916,278
78,19.0638622,19.08761501736111,6.542677951388888,0.08639756944444343,0.05227057110821758,0,52,80,916,310
79,19.2632595,19.287719184027782,6.629598524305557,0.08692057291666888,0.05274216941550927,0,52,72,924,454
80,19.3604266,19.384542100694443,6.715779079861112,0.08618055555555504,0.05278651258680555,0,44,80,948,494
81,19.4577359,19.480980902777773,6.8019401041666665,0.08616102430555461,0.05282933666087961,0,60,72,964,694
